instance_id,dialogue_id,turn_id,system_context,user_utterance,label,annotator_id,annotation_pass,notes
mw22_PMUL3706.json_12,PMUL3706.json,12,There are three options to choose from. I recommend ask.,"Okay, can you give me the phone number for ask?",,,initial,
mw22_SSNG0078.json_2,SSNG0078.json,2,I have found the Grafton Hotel Restaurant at 619 Newmarket Road. Would like a reservation?,Is the restaurant in the expensive price range?,,,initial,
mw22_MUL0152.json_14,MUL0152.json,14,Booking was successful for the royal standard. The table will be reserved for 15 minutes. Your reference number is : 4W94X4GE . Is there anything else I can help with?,Thank you I also need a taxi between the two places please to get to the restaurant by 11:45,,,initial,
mw22_PMUL0640.json_16,PMUL0640.json,16,"There are several to choose from. There's Pizze Hut City Centre, Ask, and also Zizzi Cambridge. Does one of those sound good?",Can you pick one for me?,,,initial,
mw22_PMUL1539.json_10,PMUL1539.json,10,You've been booked at A and B Guesthouse. Your reference number is I23Q30PH . Can I be of further assistance today?,Also looking for a train leaving Norwich after 14:00 and arriving in Cambridge on Friday.,,,initial,
mw22_PMUL0293.json_4,PMUL0293.json,4,You are all set! The reference number is 8KYSNB3T . Do you need anything else?,I am also looking for a place to eat. It should serve bistro food and be expensive.,,,initial,
mw22_PMUL1642.json_8,PMUL1642.json,8,Okay I've booked you on the TR2764 which will arrive at 8:58. the total fee is 58.8 GBP payable at the station . Reference number is : AQMKFOFZ .,okay thank you! What is the travel time on that?,,,initial,
mw22_MUL2002.json_8,MUL2002.json,8,It would depart at 13:39 and arrive in Cambridge at 15:07.,"Please book it for me.I also need a place to stay,a guesthouse with free parking ?",,,initial,
mw22_PMUL1993.json_14,PMUL1993.json,14,I have the allenbell located at 517a coldham lane it meets all your specifications. Would you like reservations?,"No thanks, just needed the address. That's all for today thank you!",,,initial,
mw22_PMUL4476.json_4,PMUL4476.json,4,"There is one available. The university arms hotel. It is expensive, is that okay?",Sure. I need a room for 4 people and 4 nights starting from thursday.,,,initial,
mw22_PMUL0168.json_6,PMUL0168.json,6,"Yes, I'd be happy to help. So for Wednesday, how many people for the reservation and what time would you like?",I will need it for four people please.,,,initial,
mw22_PMUL1660.json_4,PMUL1660.json,4,The Gonville is expensive.,Does that have a 5 star rating?,,,initial,
mw22_MUL2203.json_16,MUL2203.json,16,"Yes, TR9629 leaves on Friday. Can I help you with anything else?","Nope, that was everything, thank you very much!",,,initial,
mw22_MUL1248.json_6,MUL1248.json,6,"Yes, there are 3: bridge guest house, hamilton lodge, and hobsons house.",How about the bridge guest house for 5 people for 2 nights starting on tuesday?,,,initial,
mw22_MUL0554.json_10,MUL0554.json,10,"Certainly, I have booked TR4734 arriving at 09:54 your reference number is VZ5HHW3E . Can I help with anything else?","That will be all, thank you. Have a great day.",,,initial,
mw22_PMUL1640.json_8,PMUL1640.json,8,Cheap we can do! I recommend the Autumn House in the east. Would you like to book a room there?,"Yes, I would. I need 3 nights, 7 people, starting Wednedady. I need the reference number. I also need a train to Cambridge after 14:45.",,,initial,
mw22_PMUL2605.json_2,PMUL2605.json,2,There are 33 hotels in cambridge. Do you know the name?,Yes it is the carolina bed and breakfast.,,,initial,
mw22_PMUL3405.json_8,PMUL3405.json,8,TR0357 departs cambridge on saturday at 09:39 and arrives in london liverpool street at 11:07. The cost is 13.28 pounds. Would you like me to book it for you?,"Yeah, that would be great.",,,initial,
mw22_MUL1168.json_4,MUL1168.json,4,Absolutely. There is no entrance fee for the Broughton House Gallery and the postcode is cb11ln.,Thank you! Are there any guesthouses nearby?,,,initial,
mw22_MUL2538.json_2,MUL2538.json,2,I am showing a listing of 23 different museums in various areas of cambridge. Do you have a specific area you would like to visit?,Any area is fine. Do you have a favorite? Maybe we can check that one out. Which one do you like?,,,initial,
mw22_MUL2563.json_8,MUL2563.json,8,They are located on Storey's Way. Thier phone number is 01223336233. Can I help with anything else?,I am also looking for a place to stay in the north with free parking.,,,initial,
mw22_PMUL0336.json_10,PMUL0336.json,10,"Okay, and how many people will the restaurant reservation be for?",Please reserve for 8 people.,,,initial,
mw22_PMUL1574.json_10,PMUL1574.json,10,We have many to choose from! Is there an area in town you want to stay in?,I'm not sure but it needs to have free wi-fi. Do you have some with those specifications?,,,initial,
mw22_PMUL2623.json_14,PMUL2623.json,14,Is there anything I can do for you?,"That's all, thanks",,,initial,
mw22_SNG01535.json_4,SNG01535.json,4,If you take the TR1079 at 9:09 you can arrive in Cambridge by 10:54. Would you like me to book it?,"Yes, that sounds great. I would like to book the train for 7 people. What is the reference number?",,,initial,
mw22_PMUL3195.json_16,PMUL3195.json,16,You are booked on Monday for 3 nights for one person. Reference number is: FZKBQY6I .,"Wonderful, thank you!",,,initial,
mw22_PMUL0399.json_10,PMUL0399.json,10,How many people in the room and how many nights would you like to stay?,"I'm sorry, I am mistaken. I will not need you to book a reservation for me. I will need the area, address, and post code please.",,,initial,
mw22_PMUL1461.json_6,PMUL1461.json,6,"Nusha is located at Unit G6, Cambridge Leisure Park, Clifton Road. Their post code is cb17dy, and their phone number is 01223902158.",I also need a train from broxbourne.,,,initial,
mw22_PMUL4384.json_16,PMUL4384.json,16,How many passengers will there be?,"It will just be me, so one.",,,initial,
mw22_PMUL4927.json_6,PMUL4927.json,6,which day do you want to travel to narrow down my options,Monday would be best please.,,,initial,
mw22_PMUL1779.json_2,PMUL1779.json,2,I like acorn guest house. Need me to book a room?,Can you tell me more about the Acorn guest house before we look at booking. I'm looking for a moderately priced room and some other amenities.,,,initial,
mw22_PMUL2354.json_4,PMUL2354.json,4,"The Broughton House Gallery, post code cb11ln, phone 01223314960, is free.",Is this a cheap place?,,,initial,
mw22_PMUL4657.json_4,PMUL4657.json,4,All Saints Church is on Jesus Lane in the center of town. There is no entrance fee.,Thanks! I've also heard about a little place in town called Autumn House. What can you tell me about it?,,,initial,
mw22_SNG0979.json_18,SNG0979.json,18,I have booked you for alexander bed and breakfast. Reference number: H02PSC79 . Is there anything else you need?,"No, that's everything I needed today, thank you.",,,initial,
mw22_SSNG0074.json_4,SSNG0074.json,4,I have found a few British restaurants in your price range. Do you want a specific part of town?,"No, could you recommend me a place? I'm looking for to book a table for 2 on Thursday at 11:30.",,,initial,
mw22_PMUL2730.json_12,PMUL2730.json,12,"Yes, it is located at 8 Market Passage, postcode cb23hx. What else can I assist you with today?",Is there a entrance fee?,,,initial,
mw22_PMUL1959.json_4,PMUL1959.json,4,How many tickets are you looking for?,i need tickets for three people.,,,initial,
mw22_PMUL4395.json_24,PMUL4395.json,24,Of course. The departure time is 9:59. The duration of the trip is 88 minutes. Can I help with anything else today?,"No, that will be all. Thank you.",,,initial,
mw22_PMUL3019.json_6,PMUL3019.json,6,There is the riverboat georgina boat attraction in postcode cb43ax. Do you want to book a seat?,Book me a seat get phone number and entrance fee cost. I need a taxi that will arrive at the restaurant and take me to the boat attraction.,,,initial,
mw22_WOZ20382.json_2,WOZ20382.json,2,"There are two spanish restaurants, both of which are in the town center. La raza is rated cheap, la tasca is rated moderately priced. Please choose one of those options.","I don't have a preference, please make a suggestion.",,,initial,
mw22_PMUL1950.json_8,PMUL1950.json,8,I also need to know how many people will be staying?,I will have a party of 4 people.,,,initial,
mw22_PMUL3135.json_14,PMUL3135.json,14,You're welcome. I hope you can decide soon.,Thank you for your time.,,,initial,
mw22_MUL1664.json_10,MUL1664.json,10,"Ok, I have successfully booked a seat on TR6332. The cost will be 16.6 GBP and your reference number is QQ53PXEI .","I'm sorry, I said I needed a seat for me, but I actually need 7 seats total. My friends would not be happy if I stranded them.",,,initial,
mw22_PMUL3192.json_10,PMUL3192.json,10,TR1755 is your best bet. It will arrive in Leicester at 11:06. Would you like to book tickets on that?,"No, thanks. I just need the departure time, please.",,,initial,
mw22_MUL0578.json_10,MUL0578.json,10,Kambar is a nightclub that is located in the centre area. It has a 5 pounds entrance fee.,"Ok, what was the address for that place?",,,initial,
mw22_PMUL0729.json_8,PMUL0729.json,8,I think you'll be most happy with TR5870. It arrives in Cambridge at 8:43. Would you like me to book this for you?,"No thank you, not at this time. Could you tell me the price?",,,initial,
mw22_PMUL4294.json_2,PMUL4294.json,2,Sure! You have a cuisine preference?,"Yes, I prefer British food.",,,initial,
mw22_SSNG0026.json_6,SSNG0026.json,6,"In the centre we have Charlie Chan, Rice House, and Golden House that are all quite inexpensive. Would you like me to book a table at one of them?",Yes please. I need a table for 3 people at 18:00 on Thursday.,,,initial,
mw22_PMUL2950.json_2,PMUL2950.json,2,What price range and in what area?,"I don't care about price, but I'd like to stay in the south. I do like guesthouses better than hotels.",,,initial,
mw22_MUL1457.json_14,MUL1457.json,14,Do you need help with anything else?,"I'm good, thanks for your help!",,,initial,
mw22_SSNG0017.json_4,SSNG0017.json,4,"I'm sorry, that booking was unsuccessful. Shall I try for another day or time?",That's too bad. Please book any other restaurant that is in the west and expensive.,,,initial,
mw22_PMUL1970.json_2,PMUL1970.json,2,What day will you be travelling?,Tuesday going to bishops stortford please.,,,initial,
mw22_SNG01332.json_2,SNG01332.json,2,Where would you like to go to?,I need to get to restaurant two two,,,initial,
mw22_PMUL0754.json_10,PMUL0754.json,10,There are trains every hour starting at 05:40. Travel time is 163 minutes. Is there a time you want to depart or arrive by? How many people are traveling?,"I's like to depart after 16:15. I just need information, not a booking.",,,initial,
mw22_SNG01735.json_6,SNG01735.json,6,I have booked a blue volkswagen and contact number 07325713060.,"Thank you, that is all.",,,initial,
mw22_PMUL0023.json_6,PMUL0023.json,6,"Sure, your booking was completed. The total fee is 75.09 GBP payable at the station and your confirmation number is Q5H6ZU73 . Can I help with anything else?","Yes, I'm also interested in going to the theatre. Can you help me find one?",,,initial,
mw22_WOZ20089.json_2,WOZ20089.json,2,There are two Indian and one Italian restaurant. Which would you prefer?,"The Italian place and the address, please.",,,initial,
mw22_PMUL0190.json_8,PMUL0190.json,8,Carolina Bed and Breakfast is a 4 star Guesthouse located in the East. At a moderate price point it boasts both free wifi and free parking. Need more information?,I need the address for Carolina Bed and Breakfast.,,,initial,
mw22_MUL0401.json_8,MUL0401.json,8,"There are many different attractions available. Some include cinema, touring architecture, and visiting the park. Is there anything particular you are looking to do?",I'm looking for a park to go to in the south,,,initial,
mw22_MUL0418.json_4,MUL0418.json,4,"Yes, TR4669 goes from peterborough to cambridge on Thursday. Would you like to book tickets on this train?",Yes I would like tickets for 2 people and the reference number please.,,,initial,
mw22_MUL1996.json_10,MUL1996.json,10,"Booking was successful, the total fee is 143.19 GBP payable at the station. Reference number is : W8FEGXWO . Is there anything else I can help with?","Yes, I'm also looking for entertainment places to go in town in the south area. Can you help me with that?",,,initial,
mw22_MUL1235.json_2,MUL1235.json,2,"There are 22 results for Indian restaurants, do you have a particular price range in mind, or area you'd like to dine in?",How about a cheap indian restaurant located in the north please.,,,initial,
mw22_MUL0431.json_6,MUL0431.json,6,"The price of the ticket is 17.90 pounds, shall I book it for you now?","Yes, please. I'm also looking a ticket to the Scott Polar Museum",,,initial,
mw22_PMUL1385.json_8,PMUL1385.json,8,"What are your departure and arrival stations, and what time of day would you like to travel?",I am leaving london kings cross and need to arrive in cambridge by 20:45.,,,initial,
mw22_PMUL4395.json_12,PMUL4395.json,12,There is no museums in the centre. Can I help you with anything else,Could you check again. A museum in the centre.,,,initial,
mw22_PMUL4574.json_14,PMUL4574.json,14,you are welcome all the time,okay goodbye,,,initial,
mw22_PMUL4871.json_10,PMUL4871.json,10,01223277977 is the phone number. cb30lx is the postcode. Can I help you with anything else?,"No, that will be all. Thank you for your help!",,,initial,
mw22_MUL1510.json_12,MUL1510.json,12,The price of that is 8.08 pounds.,Ok thank you for the information that's all I needed today.,,,initial,
mw22_PMUL1505.json_10,PMUL1505.json,10,I have the Cambridge Belfry. It is a cheap hotel located in the west. It's 4 star rated and offers free wifi and parking. Do you need a room?,"yes, please for 3 people for 3 nights starting on saturday",,,initial,
mw22_SNG0852.json_6,SNG0852.json,6,"All right, I've reserved your room. The reference number is TH1IW110 . Is there anything else I can do for you?",Okay great. That is all I need.,,,initial,
mw22_PMUL1138.json_6,PMUL1138.json,6,I can help with that. Can you tell me where you will be departing from and heading to?,depart from leicester and should arrive by 08:00. The train should go to cambridge and should leave on sunday,,,initial,
mw22_PMUL4935.json_2,PMUL4935.json,2,The Lensfield Hotel is in the south. It is a 3 star hotel. Would you like me to book it for you?,What is the price range? I'd like something in the cheap price range.,,,initial,
mw22_MUL1471.json_12,MUL1471.json,12,I have you booked for 7 people on Wednesday at 20:00 at Prezzo.,I also need the reference number.,,,initial,
mw22_PMUL3111.json_4,PMUL3111.json,4,"Ok, would you prefer a guesthouse or a hotel?",any so long as it is a 2star and has wifi,,,initial,
mw22_PMUL2877.json_18,PMUL2877.json,18,Booking was successful. Reference number is : 5K1TGKMU .,i also need to use a taxi,,,initial,
mw22_PMUL2134.json_10,PMUL2134.json,10,"Thank you for using our services, feel free to contact us any time for assistance.",thank you for helping,,,initial,
mw22_SNG0724.json_2,SNG0724.json,2,There are 33 entries that meet your request. Is there a type of food you are looking for?,"No, I really don't mind. Recommend one to me.",,,initial,
mw22_MUL1571.json_6,MUL1571.json,6,"Sure thing - just let me know where you're going, what day you're going there, and at what time.",The train should go to peterborough and should leave on monday after 10:30.,,,initial,
mw22_SSNG0074.json_6,SSNG0074.json,6,"Okay, I've booked you at the Oak Bistro with reference number ANAMHNOW . May I help with anything else?",No thank you. It's perfect. Thank you for your help.,,,initial,
mw22_SNG1397.json_4,SNG1397.json,4,There are 5 located in the centre. Would you prefer one that is free?,Sure! Which one do you recommend?,,,initial,
mw22_SNG01353.json_4,SNG01353.json,4,"What part of town are you interested in? East, north or south?",I don't have a preference for the area.,,,initial,
mw22_SNG0727.json_6,SNG0727.json,6,I was able to reserve that for you. Your reference number is 439GP4J5 . Is there anything else I can assist you with?,Thanks so much. That is all I need. Have a great day.,,,initial,
mw22_MUL2691.json_14,MUL2691.json,14,That booking was not successful. Would you like to try another day or a shorter stay?,How about for 2 nights,,,initial,
mw22_MUL1458.json_4,MUL1458.json,4,How many tickets would you like?,I will need 6 tickets.,,,initial,
mw22_SNG0925.json_6,SNG0925.json,6,The hamilton lodge is in the north area and has parking and internet. Would you like me to book that for you?,"Sure, book it for 1 person and 2 nights, starting from Wednesday.",,,initial,
mw22_PMUL3298.json_4,PMUL3298.json,4,"Sure, I can help with that. How close to 16:00 would you like to arrive?",It doesn't matter. Just tell me when it departs so I can be there on time.,,,initial,
mw22_MUL1372.json_8,MUL1372.json,8,Yes they do.,What is the star of the hotel?,,,initial,
mw22_WOZ20046.json_6,WOZ20046.json,6,There is a Korean restaurant in the expensive price range in the centre area of town. Would you like their information?,"Yes, I would like their address please.",,,initial,
mw22_MUL1683.json_8,MUL1683.json,8,We have 4 expensive chinese restauarants in the city centre. Would you like reservations?,"No thank you, can you just give me the address and phone number for one of them?",,,initial,
mw22_MUL2499.json_4,MUL2499.json,4,There is a cheap Chinese restaurant called the Dojo Noodle Bar located in the centre of town. Would you like to book a table?,"Yes please, for 8 people at 18:30 on thursday.",,,initial,
mw22_PMUL4330.json_4,PMUL4330.json,4,"Okay, the TR7420 leaves at 18:01 and arrives by 20:44. Would you like me to book tickets?","Yes, please. I need 3 tickets.",,,initial,
mw22_MUL2199.json_18,MUL2199.json,18,"I'm sorry, the attractions segment on my computer system seems to be down at the moment. Can I perhaps help with something else?","That is alright. Actually, that should be all I need today. Thank you for your help. Goodbye.",,,initial,
mw22_PMUL0271.json_22,PMUL0271.json,22,We have two guesthouses in centre that are on the cheap side. The alexander bed and breakfast has a 4 star rating. Would you like that one?,Yes please just book that hotel for me.,,,initial,
mw22_PMUL2762.json_6,PMUL2762.json,6,The address for Cambridge and County Folk museum is 2-3 Castle Street.,"Thank you, I also need a place to stay in the south with free wifi.",,,initial,
mw22_MUL2190.json_10,MUL2190.json,10,I've got 19 trains that leave on Monday. What time would you like to arrive?,I would like the earliest train available please. Can you tell me the train ID and travel time please?,,,initial,
mw22_SNG02293.json_4,SNG02293.json,4,Their postcode is CB11JG.,"Ok, thank you very much for your help.",,,initial,
mw22_PMUL2327.json_10,PMUL2327.json,10,Cambridge book and print gallery is a wonderful place and there is no entrance fee. Will there be anything else today?,cambridge book abd print gallery sounds wonderful. Can I please have their address and phone number?,,,initial,
mw22_PMUL1763.json_8,PMUL1763.json,8,which day would you like to book and for how long?,I need to book it on friday for 2 nights for 8 people. Could i please have the reference number?,,,initial,
mw22_PMUL2389.json_6,PMUL2389.json,6,I recommend the Rice House. Their phone number is 01223367755.,I am also looking for information on Clare College.,,,initial,
mw22_PMUL3139.json_20,PMUL3139.json,20,Your train is booked. Total fee is 76.8 GBP payable at the station. Reference number: L9XGQW87,"Great, thank you! I won't be needing anything else! Bye!",,,initial,
mw22_PMUL4003.json_6,PMUL4003.json,6,Okay. Your booking was successful. Your total fee is 241.92 GBP which can be paid at the station. The reference number is KZ0FFG5R .,"Thanks! i'm also looking for something to do in town, in the south.",,,initial,
mw22_PMUL1950.json_18,PMUL1950.json,18,I have train TR2643 leaving at 15:00 arriving at 15:51 travel time 51 minutes with a price of 23.60 pounds.,"Thank you for everything, that is all I need.",,,initial,
mw22_PMUL2736.json_10,PMUL2736.json,10,We have 14 places matching your criteria. Lets narrow this down. Is there an area you prefer?,"No, I'm really not picky. j",,,initial,
mw22_SNG02189.json_2,SNG02189.json,2,"Closest police station is in Parkside, Cambridge, CB11JG","Thank you, Goodbye.",,,initial,
mw22_PMUL0125.json_8,PMUL0125.json,8,"I'm sorry, but I'm sure there are no hotels matching your criteria. Would you like to search in any price range?",I think a bed and breakfast would be fine. I just need a moderate price range 4 star place.,,,initial,
mw22_PMUL1429.json_10,PMUL1429.json,10,Is there a certain time you need to arrive by?,I want to leave sometime after 08:45.,,,initial,
mw22_PMUL1826.json_18,PMUL1826.json,18,their phone number is 01223353888. would you like me to book it for you?,"No, thank you. I'd just like to have the information for now.",,,initial,
mw22_PMUL4674.json_8,PMUL4674.json,8,There are 22 indian restaurants in cambridge. Do you have an area of town or a pricerange in mind?,I would like one that is in the expensive range.,,,initial,
mw22_PMUL3537.json_22,PMUL3537.json,22,"I booked you at alexander bed and breakfast, your confirmation # is PJ2XG4CP . Anything else?",Thank you very much. that should be all.,,,initial,
mw22_PMUL3283.json_4,PMUL3283.json,4,"Ah yes, the Eraina. It's an expensive European restaurant in the city centre. Would you like more info?","It was recommended by a friend, and I'm not sure what type of food they serve. Do you know?",,,initial,
mw22_PMUL2446.json_8,PMUL2446.json,8,"They is no phone information given, can I help with anything else?","Yes, i am looking for places to visit on the east side of town.",,,initial,
mw22_PMUL3908.json_10,PMUL3908.json,10,Where will you be departing from?,I will be departing from London Kings Cross.,,,initial,
mw22_SNG01551.json_2,SNG01551.json,2,There are no 3-star lodgings available in Cambridge. Shall we check 4-star locations instead?,Sure. Check only for hotels which include free parking also.,,,initial,
mw22_MUL0200.json_4,MUL0200.json,4,"I'm sorry, but there are no restaurants that match your criteria. Would you care to broaden your search a bit?",What about Italian food?,,,initial,
mw22_MUL0972.json_10,MUL0972.json,10,frankie and bennys is an expensive Italian restaurant in the south. Would you like to book a reservation?,"Yes, please. I need a table for 1 on Friday at 18:30, if that's available.",,,initial,
mw22_SNG0052.json_4,SNG0052.json,4,The car is a blue Honda and the contact number is 07344292445. Anything else I can help with?,Nope. That'll be it.,,,initial,
mw22_MUL1525.json_6,MUL1525.json,6,"If you ask me, the Oak Bistro is the place to go. They are in the centre of town and are moderately priced but the food is delicious.",That sounds great. Can you reserve us a table? We're a party of 3 and would like to eat at 16:15 on Wednesday.,,,initial,
mw22_MUL2615.json_18,MUL2615.json,18,I can book one way only. When would you like to leave Cityroomz?,I will be ready to depart at... oh... 14:15.,,,initial,
mw22_MUL1371.json_14,MUL1371.json,14,Rosa's is actually cheap and Aylesbury is moderately priced.,Does the Aylesbury have free wifi?,,,initial,
mw22_MUL1614.json_12,MUL1614.json,12,"In expensive restaurants, I have two options in the north. There is Hakka and there is The Hotspot. In my opinion, Hakka is a great chinese restaurant.","postcode, phone number, and area",,,initial,
mw22_PMUL2175.json_26,PMUL2175.json,26,There is one concert hall in centre. It is called the man on the moon.,Great. Can you please give me the address?,,,initial,
mw22_SNG0925.json_8,SNG0925.json,8,Okay. You're booked. Your reference number is 3A23GV4H . Anything else?,That's all I needed. Thanks!,,,initial,
mw22_PMUL4080.json_10,PMUL4080.json,10,"Your stay at the University Arms Hotel has been booked for 3 nights starting Sunday, for 2 people. Your confirmation code is FU4Z3J7P .","Thank you, that will be all.",,,initial,
mw22_PMUL3180.json_8,PMUL3180.json,8,"Okay, please tell where you are going and where you are leaving from, and what day.",I am going to Kings lynn from Cambridge. I leave Wednesday.,,,initial,
mw22_SNG01163.json_4,SNG01163.json,4,"Yes, a taxi can take you to Addenbrookes Hospital. Where are you now?",I'm not sure. It is all quite confusing. I think I will find help nearby. Thank you.,,,initial,
mw22_MUL0739.json_6,MUL0739.json,6,There are no cheap hotels available with 3 stars and free parking. Do you want to try a different price range?,What about cheap 4 star hotels?,,,initial,
mw22_PMUL2631.json_2,PMUL2631.json,2,"It is in the north, in the modrate price range, has a 4 star rating, internet, and free parking.",i want to book it for 8 people and 2 nights starting tuesday,,,initial,
mw22_SSNG0336.json_4,SSNG0336.json,4,"No, that is in the moderate price range.","I would like one that is in the expensive price range, please. A bit more upscale.",,,initial,
mw22_SNG01802.json_2,SNG01802.json,2,"Please contact the Parkside, Cambridge police station,","Okay, I need the phone number and postcode, please.",,,initial,
mw22_PMUL3966.json_4,PMUL3966.json,4,Is there anything else I can help you with today?,"Yes, actually, can you book me a setting for 5 people at 18:00 on Thursday?",,,initial,
mw22_PMUL3140.json_4,PMUL3140.json,4,"Ok, I made your reservations. Your reference number is 23EKIUFO . Is there anything else I can help you with?",give me the address and postcode.,,,initial,
mw22_MUL2397.json_12,MUL2397.json,12,How about Queen's College? It is on the west side of town. The phone number is 01223335511 and address is Silver Street.,Yes! I would also like to book a taxi.,,,initial,
mw22_SNG02087.json_4,SNG02087.json,4,Which department are you looking for so I can give you the correct phone number?,I need the paediatric clinic please.,,,initial,
mw22_MUL1208.json_10,MUL1208.json,10,There is a Pizza Express in the centre that is moderately priced. Would you like to book there?,"Yes, for the same group of people on Monday at 17:15, please.",,,initial,
mw22_PMUL3138.json_4,PMUL3138.json,4,"Okay, I recommend City Stop Restaurant. What time would you like the reservation for and for how many people?",I'd like to make reservations for 7 people at 11:15 on Friday please.,,,initial,
mw22_MUL1134.json_12,MUL1134.json,12,The postcode is cb12jb and the phone number is 07782218745.,Thanks. Can you book me a taxi to go from the hotel to the club? I want to leave by 5:45.,,,initial,
mw22_MUL1027.json_22,MUL1027.json,22,The price there is moderate.,Thank you! I'd also like to find a swimming pool in the area.,,,initial,
mw22_PMUL3951.json_14,PMUL3951.json,14,Your booking was successful. Your reference number is 3VX3AOKS .,Thanks for everything you have been great!,,,initial,
mw22_MUL0601.json_10,MUL0601.json,10,All booked! Your reference number is 4EMWSAP1 .,"Alright, that's everything! Thank you very much.",,,initial,
mw22_MUL0188.json_18,MUL0188.json,18,"Great! I have a table for 6 people at 11:30 onSundar at Tandoori Palace, Reference Number 3BMGPAN3 . Is there anything else I can do for you?","No thank you, that is all I needed!",,,initial,
mw22_SSNG0317.json_2,SSNG0317.json,2,I have found the Warkworth House located in the East. It is 4 stars and is in the moderate price range. May I book it for you?,"Yes, please. I need a reservation for 5 nights starting Wednesday. There will be 4 people.",,,initial,
mw22_PMUL2750.json_2,PMUL2750.json,2,There are lots of fun places in town. What would you like to do today?,It does not really matter can you suggest one?,,,initial,
mw22_PMUL4349.json_4,PMUL4349.json,4,Sure! I've booked you at Fitzbillies at 11:45 on Sunday for 5. Your reference number is Y5EX13L7 . Is there anything else I can help you with?,Great can you also help me get a train? I'm looking to go to ely and arrive by 21:30,,,initial,
mw22_MUL2027.json_6,MUL2027.json,6,The ticket costs 10.10 pounds and the ride takes 38 minutes. Do you want me to book the train for you?,What time does the train arrive in Bishops Stortford? I also am looking for a place to stay that is 3 stars and in the moderate range.,,,initial,
mw22_PMUL3494.json_10,PMUL3494.json,10,There are no expensive Italian places in the West. Is there another area I may check?,No just choose another type of expensive place to dine for me and book a table at 13:15 for 8 people from Monday.,,,initial,
mw22_MUL0380.json_10,MUL0380.json,10,Sure the Train ID is TR4016 and the price is 23.60 GBP per ticket. Would you like me to book a ticket for you?,"No, thank you for your help.",,,initial,
mw22_MUL1011.json_10,MUL1011.json,10,"Yes, there is WI-fi, however, that hotel is not available for these days. Can I book a different day or a shorter stay?","Yeah, try shortening the stay to one night only.",,,initial,
mw22_SNG1387.json_2,SNG1387.json,2,What is the destination?,I'm sorry. I gave you the wrong information. I need to leave from the Fitzwilliam Museum and arrive at Royal Standard by 07:45.,,,initial,
mw22_MUL1847.json_4,MUL1847.json,4,"I have just one park. It is Milton Country Park located in the north. They offer free admission. They are located at Milton Country Park, Milton. Their phone number is 01223420060.",Great! Thanks for the information!,,,initial,
mw22_MUL0014.json_4,MUL0014.json,4,The Lensfield Hotel is the only expensive hotel in the south area. Would you like any more information on this location?,That is perfect can you book that for me please.,,,initial,
mw22_SNG0905.json_12,SNG0905.json,12,"There is nothing in the expensive range, there is a choice of one cheap or one moderate 4 star guesthouse in the south with parking. Would either of these be OK?","Cheap is fine. Please book for Friday, 3 nights, 3 people.",,,initial,
mw22_PMUL1256.json_18,PMUL1256.json,18,I have train TR9195 leaving at 5:01 and arriving 7:44.,Please book it for 3 people on a Monday.,,,initial,
mw22_PMUL1053.json_8,PMUL1053.json,8,What area would you like to be in?,I do not care. I would just like some info on the one you think is best.,,,initial,
mw22_MUL2283.json_8,MUL2283.json,8,The ID is TR6688.,Can you tell me the departure and arrival time for that train?,,,initial,
mw22_MUL2560.json_20,MUL2560.json,20,There's Christ's College on Saint Andrew's Street. It's in the centre and free. Are you interested?,Yes. Can I get the postcode?,,,initial,
mw22_PMUL3818.json_10,PMUL3818.json,10,It is a chinese restaurant in the north part of town located at 66 Chesterton Road Chesterton,Can you please book me a table at the restaurant for 2 people?,,,initial,
mw22_PMUL0139.json_10,PMUL0139.json,10,"Great, I have booked a room at this hotel to your required specifications. Your booking was successful and your reference number is 468MRI75 .",I would also like some Italian food in the area.,,,initial,
mw22_PMUL1027.json_6,PMUL1027.json,6,I was able to book 3 tickets it will be 45.24 GBP you can pay at the station. The reference number is YVQA5ZCC . Anything else I can help with?,"Yes, I'd also like to find some places to go while I'm in town. What is there in the way of architectural attractions in the city centre?",,,initial,
mw22_PMUL3346.json_6,PMUL3346.json,6,There are 5 hotels that match your request. To help you further I will need to know what part of town you want to be in.,The part of town does not really matter to me. Can you recommend something please and let me know whether or not they have free parking?,,,initial,
mw22_PMUL3812.json_18,PMUL3812.json,18,Those days are booked would you like to try a different hotel?,Can you check one more time?,,,initial,
mw22_PMUL3175.json_12,PMUL3175.json,12,Both of the hotels have free parking.,Thank you. That's all I need.,,,initial,
mw22_SNG1077.json_4,SNG1077.json,4,"I'd recommend the Cambridge Arts Theatre, myself.","That sounds good. Can I get the address and postcode, please?",,,initial,
mw22_MUL1695.json_10,MUL1695.json,10,What day and what is the departure location?,"I'll be coming from London, Liverpool Street on the same day as my restaurant reservation, please.",,,initial,
mw22_WOZ20185.json_2,WOZ20185.json,2,How about Charlie Chan? It is cheap and delicious.,Is there anything else?,,,initial,
mw22_PMUL1057.json_10,PMUL1057.json,10,"There's a train leaving cambridge every hour, what time do you want to leave and/or what time do you want to get to your destination?",I'd like to leave on the first train available after 9:00.,,,initial,
mw22_MUL1821.json_14,MUL1821.json,14,Okay. Enjoy your journey.,I will. Have a nice day. Bye.,,,initial,
mw22_MUL0111.json_18,MUL0111.json,18,Yes it does.,Great. That's actually all I need today. Thank you for your help!,,,initial,
